Frequency (Hz)	Level (dB)
10077.539062	-59.702820
10120.605469	-59.788067
10163.671875	-59.251507
10206.738281	-59.337070
10249.804688	-59.975384
10292.871094	-60.180176
10335.937500	-60.375408
10379.003906	-60.258659
10422.070312	-59.949959
10465.136719	-60.417130
10508.203125	-60.590816
10551.269531	-59.920914
10594.335938	-59.014587
10637.402344	-59.564003
10680.468750	-60.011330
10723.535156	-59.557533
10766.601562	-57.824276
10809.667969	-57.285225
10852.734375	-60.056854
10895.800781	-61.216042
10938.867188	-61.269146
10981.933594	-60.750431
11025.000000	-59.976528
11068.066406	-60.224361
11111.132812	-59.851387
11154.199219	-59.361607
11197.265625	-59.572788
11240.332031	-60.053493
11283.398438	-59.160427
11326.464844	-59.325882
11369.531250	-59.489441
11412.597656	-60.082481
11455.664062	-60.634563
11498.730469	-60.221485
11541.796875	-60.502354
11584.863281	-60.939194
11627.929688	-60.805359
11670.996094	-59.256947
11714.062500	-58.786953
11757.128906	-59.163895
11800.195312	-59.404858
11843.261719	-59.634300
11886.328125	-59.672371
11929.394531	-60.379219
11972.460938	-61.106678
12015.527344	-60.733368
12058.593750	-60.684124
12101.660156	-60.476044
12144.726562	-61.449169
12187.792969	-59.150047
12230.859375	-60.049736
12273.925781	-61.831299
12316.992188	-62.232815
12360.058594	-63.118328
12403.125000	-62.905132
12446.191406	-61.879070
12489.257812	-62.524029
12532.324219	-62.787266
12575.390625	-62.898270
12618.457031	-63.312984
12661.523438	-63.244564
12704.589844	-62.000103
12747.656250	-62.525185
12790.722656	-62.008018
12833.789062	-62.594086
12876.855469	-62.997219
12919.921875	-63.469009
12962.988281	-63.542637
13006.054688	-63.172558
13049.121094	-64.286713
13092.187500	-64.586838
13135.253906	-64.748116
13178.320312	-64.254349
13221.386719	-63.846596
13264.453125	-64.268097
13307.519531	-64.410637
13350.585938	-64.633789
13393.652344	-63.918274
13436.718750	-63.695118
13479.785156	-64.608826
13522.851562	-64.399818
13565.917969	-64.630600
13608.984375	-64.691643
13652.050781	-63.733673
13695.117188	-62.977436
13738.183594	-63.801010
13781.250000	-64.180489
13824.316406	-63.191116
13867.382812	-61.762089
13910.449219	-61.969482
13953.515625	-62.850857
13996.582031	-62.471947
14039.648438	-64.699615
14082.714844	-66.190750
14125.781250	-65.847336
14168.847656	-64.435425
14211.914062	-63.782570
14254.980469	-63.997379
14298.046875	-64.124634
14341.113281	-65.314583
14384.179688	-64.323761
14427.246094	-64.329918
14470.312500	-64.621109
14513.378906	-63.965126
14556.445312	-64.137489
14599.511719	-65.688255
14642.578125	-65.080673
14685.644531	-65.345734
14728.710938	-66.207832
14771.777344	-66.603920
14814.843750	-65.853874
14857.910156	-64.287437
14900.976562	-64.280327
14944.042969	-65.376129
14987.109375	-63.591568
15030.175781	-64.568153
15073.242188	-66.592789
15116.308594	-68.251762
15159.375000	-69.162270
15202.441406	-67.462517
15245.507812	-66.296654
15288.574219	-66.025002
15331.640625	-65.671524
15374.707031	-65.259125
15417.773438	-65.683220
15460.839844	-66.101578
15503.906250	-64.884735
15546.972656	-65.547050
15590.039062	-64.931580
15633.105469	-64.681923
15676.171875	-64.469742
15719.238281	-65.945160
15762.304688	-68.127502
15805.371094	-68.388580
15848.437500	-68.047791
15891.503906	-68.165657
15934.570312	-68.625824
15977.636719	-68.408424
16020.703125	-68.900520
16063.769531	-69.312744
16106.835938	-68.104721
16149.902344	-67.397797
16192.968750	-66.166664
16236.035156	-66.682472
16279.101562	-67.138046
16322.167969	-67.875244
16365.234375	-69.417831
16408.300781	-70.143715
16451.367188	-70.470146
16494.433594	-69.764801
16537.500000	-70.577660
16580.566406	-71.480034
16623.632812	-71.293327
16666.699219	-70.591377
16709.765625	-70.434166
16752.832031	-71.496506
16795.898438	-72.677299
16838.964844	-74.066505
16882.031250	-73.535263
16925.097656	-71.675438
16968.164062	-69.994507
17011.230469	-69.853294
17054.296875	-69.711769
17097.363281	-69.547554
17140.429688	-71.992744
17183.496094	-73.311852
17226.562500	-73.352089
17269.628906	-74.150925
17312.695312	-74.434921
17355.761719	-73.819145
17398.828125	-72.354935
17441.894531	-71.796112
17484.960938	-72.358444
17528.027344	-73.757347
17571.093750	-72.793114
17614.160156	-72.046486
17657.226562	-73.348312
17700.292969	-73.966782
17743.359375	-75.348389
17786.425781	-74.511124
17829.492188	-75.177406
17872.558594	-74.711235
17915.625000	-75.609993
17958.691406	-74.294136
18001.757812	-72.133835
18044.824219	-72.352272
18087.890625	-71.420403
18130.957031	-71.191200
18174.023438	-73.315109
18217.089844	-76.813858
18260.156250	-77.349579
18303.222656	-76.924042
18346.289062	-75.231483
18389.355469	-75.186066
18432.421875	-76.278069
18475.488281	-76.165627
18518.554688	-77.469093
18561.621094	-77.688515
18604.687500	-76.480614
18647.753906	-75.184998
18690.820312	-73.126953
18733.886719	-73.200943
18776.953125	-73.330360
18820.019531	-73.803596
18863.085938	-75.497215
18906.152344	-77.159111
18949.218750	-77.639999
18992.285156	-75.919586
19035.351562	-74.109940
19078.417969	-73.698982
19121.484375	-74.352921
19164.550781	-74.756409
19207.617188	-74.126778
19250.683594	-75.129288
19293.750000	-76.281395
19336.816406	-76.966766
19379.882812	-76.575912
19422.949219	-76.177185
19466.015625	-75.987991
19509.082031	-75.823997
19552.148438	-77.763458
19595.214844	-80.289665
19638.281250	-82.767761
19681.347656	-82.046509
19724.414062	-80.876709
19767.480469	-84.792068
19810.546875	-92.518829
19853.613281	-94.565941
19896.679688	-100.198204
19939.746094	-104.545845
19982.812500	-106.630219
20025.878906	-107.144524
20068.945312	-107.611534
20112.011719	-108.761826
20155.078125	-112.817451
20198.144531	-114.730408
20241.210938	-114.488235
20284.277344	-115.276398
20327.343750	-117.213066
20370.410156	-116.635002
20413.476562	-117.048653
20456.542969	-117.758812
20499.609375	-117.244072
20542.675781	-116.553474
20585.742188	-117.169655
20628.808594	-118.546913
20671.875000	-119.105225
20714.941406	-119.403160
20758.007812	-119.382515
20801.074219	-119.090401
20844.140625	-118.738098
20887.207031	-118.581886
20930.273438	-118.860405
20973.339844	-119.107742
21016.406250	-119.338867
21059.472656	-119.249802
21102.539062	-118.779175
21145.605469	-118.704536
21188.671875	-119.033455
21231.738281	-119.414948
21274.804688	-119.476158
