Frequency (Hz)	Level (dB)
10077.539062	-63.331661
10120.605469	-63.792656
10163.671875	-62.938591
10206.738281	-62.967762
10249.804688	-64.247498
10292.871094	-64.355804
10335.937500	-65.150635
10379.003906	-65.165344
10422.070312	-64.635292
10465.136719	-65.570297
10508.203125	-66.166649
10551.269531	-65.227722
10594.335938	-63.602734
10637.402344	-64.822983
10680.468750	-65.960304
10723.535156	-65.076668
10766.601562	-61.975670
10809.667969	-61.107620
10852.734375	-65.346359
10895.800781	-67.356659
10938.867188	-67.271233
10981.933594	-66.394226
11025.000000	-65.320908
11068.066406	-65.788887
11111.132812	-65.385941
11154.199219	-64.504112
11197.265625	-64.716896
11240.332031	-65.840324
11283.398438	-65.461304
11326.464844	-65.772156
11369.531250	-65.395332
11412.597656	-65.965965
11455.664062	-67.369011
11498.730469	-67.199783
11541.796875	-67.074867
11584.863281	-67.101402
11627.929688	-66.734947
11670.996094	-64.371300
11714.062500	-63.824768
11757.128906	-64.764267
11800.195312	-65.483589
11843.261719	-66.150017
11886.328125	-66.253975
11929.394531	-66.876862
11972.460938	-67.821922
12015.527344	-68.052094
12058.593750	-68.277939
12101.660156	-67.778168
12144.726562	-68.611603
12187.792969	-65.726700
12230.859375	-66.816277
12273.925781	-69.224998
12316.992188	-69.766075
12360.058594	-70.738739
12403.125000	-69.807533
12446.191406	-68.779556
12489.257812	-69.539932
12532.324219	-69.831581
12575.390625	-70.204742
12618.457031	-70.880661
12661.523438	-69.933441
12704.589844	-68.477020
12747.656250	-69.244415
12790.722656	-68.474503
12833.789062	-69.431625
12876.855469	-69.934120
12919.921875	-70.555740
12962.988281	-70.575081
13006.054688	-70.036644
13049.121094	-71.137871
13092.187500	-71.899757
13135.253906	-72.257980
13178.320312	-72.122887
13221.386719	-72.046318
13264.453125	-72.058037
13307.519531	-71.819260
13350.585938	-72.156754
13393.652344	-71.349609
13436.718750	-71.074753
13479.785156	-72.080345
13522.851562	-71.629219
13565.917969	-72.015778
13608.984375	-72.112709
13652.050781	-70.852310
13695.117188	-68.849876
13738.183594	-69.841049
13781.250000	-70.758636
13824.316406	-69.491707
13867.382812	-67.411240
13910.449219	-67.573006
13953.515625	-68.990440
13996.582031	-69.133835
14039.648438	-71.546997
14082.714844	-73.592735
14125.781250	-73.318344
14168.847656	-71.773895
14211.914062	-71.168861
14254.980469	-71.838226
14298.046875	-71.770401
14341.113281	-73.139793
14384.179688	-72.885811
14427.246094	-72.759521
14470.312500	-72.384796
14513.378906	-71.704903
14556.445312	-72.481026
14599.511719	-74.033913
14642.578125	-73.587799
14685.644531	-73.908562
14728.710938	-75.113541
14771.777344	-76.072289
14814.843750	-75.560120
14857.910156	-73.545242
14900.976562	-73.288239
14944.042969	-73.683601
14987.109375	-71.166267
15030.175781	-71.914230
15073.242188	-74.208771
15116.308594	-76.546051
15159.375000	-78.150253
15202.441406	-76.656921
15245.507812	-76.306450
15288.574219	-75.757645
15331.640625	-74.693085
15374.707031	-74.109535
15417.773438	-74.818405
15460.839844	-76.001244
15503.906250	-75.199104
15546.972656	-75.869484
15590.039062	-75.401306
15633.105469	-75.091057
15676.171875	-75.064705
15719.238281	-76.419044
15762.304688	-77.588120
15805.371094	-77.216980
15848.437500	-76.887886
15891.503906	-76.588264
15934.570312	-77.302307
15977.636719	-77.173035
16020.703125	-77.580582
16063.769531	-77.610718
16106.835938	-76.161636
16149.902344	-75.631172
16192.968750	-73.893196
16236.035156	-74.062653
16279.101562	-74.502785
16322.167969	-75.787773
16365.234375	-78.761742
16408.300781	-79.791122
16451.367188	-79.607208
16494.433594	-78.499290
16537.500000	-79.452744
16580.566406	-80.341156
16623.632812	-79.892448
16666.699219	-78.839859
16709.765625	-78.629944
16752.832031	-79.920906
16795.898438	-81.100784
16838.964844	-82.363495
16882.031250	-81.857231
16925.097656	-79.882530
16968.164062	-77.074310
17011.230469	-75.611603
17054.296875	-74.466782
17097.363281	-74.084656
17140.429688	-76.725136
17183.496094	-79.132858
17226.562500	-80.406776
17269.628906	-82.227249
17312.695312	-83.174538
17355.761719	-82.689278
17398.828125	-80.595100
17441.894531	-79.854485
17484.960938	-80.087837
17528.027344	-81.091980
17571.093750	-79.155350
17614.160156	-78.282417
17657.226562	-80.395439
17700.292969	-81.847115
17743.359375	-84.217781
17786.425781	-84.605003
17829.492188	-85.335426
17872.558594	-83.911255
17915.625000	-83.963585
17958.691406	-82.728928
18001.757812	-79.535957
18044.824219	-78.746750
18087.890625	-77.280960
18130.957031	-77.380737
18174.023438	-79.854065
18217.089844	-84.817429
18260.156250	-86.406715
18303.222656	-85.702873
18346.289062	-83.716148
18389.355469	-83.685669
18432.421875	-85.305489
18475.488281	-85.407089
18518.554688	-87.167168
18561.621094	-88.302002
18604.687500	-86.889137
18647.753906	-85.268997
18690.820312	-82.910995
18733.886719	-82.766472
18776.953125	-82.420563
18820.019531	-82.944977
18863.085938	-84.687637
18906.152344	-86.363579
18949.218750	-87.476112
18992.285156	-86.222649
19035.351562	-83.535400
19078.417969	-82.587952
19121.484375	-82.979988
19164.550781	-83.946732
19207.617188	-83.258171
19250.683594	-84.646461
19293.750000	-86.163467
19336.816406	-86.928673
19379.882812	-86.734016
19422.949219	-86.691826
19466.015625	-86.267601
19509.082031	-85.828316
19552.148438	-88.242439
19595.214844	-91.078072
19638.281250	-93.622246
19681.347656	-92.890434
19724.414062	-92.309807
19767.480469	-96.513313
19810.546875	-102.768692
19853.613281	-104.784569
19896.679688	-107.835205
19939.746094	-111.815964
19982.812500	-113.712158
20025.878906	-113.804893
20068.945312	-114.760117
20112.011719	-115.683327
20155.078125	-116.848122
20198.144531	-117.448723
20241.210938	-117.247070
20284.277344	-117.232124
20327.343750	-117.634972
20370.410156	-117.650131
20413.476562	-117.711296
20456.542969	-117.485672
20499.609375	-117.254723
20542.675781	-117.562416
20585.742188	-117.956055
20628.808594	-118.311028
20671.875000	-118.276123
20714.941406	-118.356033
20758.007812	-118.442123
20801.074219	-118.210564
20844.140625	-118.145416
20887.207031	-118.246078
20930.273438	-118.455902
20973.339844	-118.721687
21016.406250	-118.852875
21059.472656	-118.736122
21102.539062	-118.475708
