Frequency (Hz)	Level (dB)
10077.539062	-59.170650
10120.605469	-59.024914
10163.671875	-58.957951
10206.738281	-59.265896
10249.804688	-58.932571
10292.871094	-57.892948
10335.937500	-58.065414
10379.003906	-58.493790
10422.070312	-58.786736
10465.136719	-59.475983
10508.203125	-59.427811
10551.269531	-59.418953
10594.335938	-59.581852
10637.402344	-59.920376
10680.468750	-60.512066
10723.535156	-61.081470
10766.601562	-61.148331
10809.667969	-61.306534
10852.734375	-61.215477
10895.800781	-60.969223
10938.867188	-61.198586
10981.933594	-61.291286
11025.000000	-60.613506
11068.066406	-60.237644
11111.132812	-60.063881
11154.199219	-60.196144
11197.265625	-60.320904
11240.332031	-60.642670
11283.398438	-61.131416
11326.464844	-61.475685
11369.531250	-61.381996
11412.597656	-61.523758
11455.664062	-61.781261
11498.730469	-62.199211
11541.796875	-62.664722
11584.863281	-63.050407
11627.929688	-62.976517
11670.996094	-63.005486
11714.062500	-63.757317
11757.128906	-63.753872
11800.195312	-63.687874
11843.261719	-63.812672
11886.328125	-65.021225
11929.394531	-65.826950
11972.460938	-66.103539
12015.527344	-65.349953
12058.593750	-64.628471
12101.660156	-64.763229
12144.726562	-65.231331
12187.792969	-65.402184
12230.859375	-65.551018
12273.925781	-65.407852
12316.992188	-65.041725
12360.058594	-64.775787
12403.125000	-64.897179
12446.191406	-65.264977
12489.257812	-65.747589
12532.324219	-65.845596
12575.390625	-65.573593
12618.457031	-65.424919
12661.523438	-64.742897
12704.589844	-64.503609
12747.656250	-64.986374
12790.722656	-65.491150
12833.789062	-65.435310
12876.855469	-65.072006
12919.921875	-64.978371
12962.988281	-64.929939
13006.054688	-65.614304
13049.121094	-66.218872
13092.187500	-66.601730
13135.253906	-66.718643
13178.320312	-66.517220
13221.386719	-66.458893
13264.453125	-66.581985
13307.519531	-66.763039
13350.585938	-67.076912
13393.652344	-67.594872
13436.718750	-67.784256
13479.785156	-67.742645
13522.851562	-67.825729
13565.917969	-67.648468
13608.984375	-67.501892
13652.050781	-67.889931
13695.117188	-68.848610
13738.183594	-69.939888
13781.250000	-70.202660
13824.316406	-70.291702
13867.382812	-70.353699
13910.449219	-70.469185
13953.515625	-71.169884
13996.582031	-71.872360
14039.648438	-71.736740
14082.714844	-70.917274
14125.781250	-70.654839
14168.847656	-70.943954
14211.914062	-71.094406
14254.980469	-71.881615
14298.046875	-72.149475
14341.113281	-71.935822
14384.179688	-71.942360
14427.246094	-72.195152
14470.312500	-71.872299
14513.378906	-71.547928
14556.445312	-71.547562
14599.511719	-71.685989
14642.578125	-72.368546
14685.644531	-72.298630
14728.710938	-71.676613
14771.777344	-71.149506
14814.843750	-70.926834
14857.910156	-70.965485
14900.976562	-71.280113
14944.042969	-71.665977
14987.109375	-72.049309
15030.175781	-72.909081
15073.242188	-72.962334
15116.308594	-72.977020
15159.375000	-73.358360
15202.441406	-74.145538
15245.507812	-74.163750
15288.574219	-73.226349
15331.640625	-72.706039
15374.707031	-73.609543
15417.773438	-73.642593
15460.839844	-73.310333
15503.906250	-72.499039
15546.972656	-71.763184
15590.039062	-68.825737
15633.105469	-64.330666
15676.171875	-64.933319
15719.238281	-70.607765
15762.304688	-75.969360
15805.371094	-76.622612
15848.437500	-75.691132
15891.503906	-76.556679
15934.570312	-76.922325
15977.636719	-76.574120
16020.703125	-76.787727
16063.769531	-77.955978
16106.835938	-77.841560
16149.902344	-77.684135
16192.968750	-77.343178
16236.035156	-76.926346
16279.101562	-76.122467
16322.167969	-77.446991
16365.234375	-77.758995
16408.300781	-76.757660
16451.367188	-78.546844
16494.433594	-78.876495
16537.500000	-79.428635
16580.566406	-80.471214
16623.632812	-80.454369
16666.699219	-79.643166
16709.765625	-79.274849
16752.832031	-79.028549
16795.898438	-79.209991
16838.964844	-78.389862
16882.031250	-77.195648
16925.097656	-78.926521
16968.164062	-80.246414
17011.230469	-78.728470
17054.296875	-78.604523
17097.363281	-80.115822
17140.429688	-79.955399
17183.496094	-80.084091
17226.562500	-79.659462
17269.628906	-79.705971
17312.695312	-80.023277
17355.761719	-80.262550
17398.828125	-78.662933
17441.894531	-80.254700
17484.960938	-79.708031
17528.027344	-78.703514
17571.093750	-78.387650
17614.160156	-77.857346
17657.226562	-79.173218
17700.292969	-78.677307
17743.359375	-77.993294
17786.425781	-77.536201
17829.492188	-78.894485
17872.558594	-81.003586
17915.625000	-80.748962
17958.691406	-81.167183
18001.757812	-80.228699
18044.824219	-80.380188
18087.890625	-80.409760
18130.957031	-80.349953
18174.023438	-80.486572
18217.089844	-80.170311
18260.156250	-79.348160
18303.222656	-78.414558
18346.289062	-79.471115
18389.355469	-77.826080
18432.421875	-79.531891
18475.488281	-81.187813
18518.554688	-80.494095
18561.621094	-80.752762
18604.687500	-81.547470
18647.753906	-81.850723
18690.820312	-80.822701
18733.886719	-80.332207
18776.953125	-80.072456
18820.019531	-79.859772
18863.085938	-80.725807
18906.152344	-80.800095
18949.218750	-80.615143
18992.285156	-78.989380
19035.351562	-80.092697
19078.417969	-79.006195
19121.484375	-79.033615
19164.550781	-81.210808
19207.617188	-80.659569
19250.683594	-81.207115
19293.750000	-79.679337
19336.816406	-81.074738
19379.882812	-80.521255
19422.949219	-80.636581
19466.015625	-81.668083
19509.082031	-82.186630
19552.148438	-82.982056
19595.214844	-82.322197
19638.281250	-81.323120
19681.347656	-81.586105
19724.414062	-83.231659
19767.480469	-81.164734
19810.546875	-80.150650
19853.613281	-83.531929
19896.679688	-82.791374
19939.746094	-84.064888
19982.812500	-83.934433
20025.878906	-83.944565
20068.945312	-83.128883
20112.011719	-82.343513
20155.078125	-83.100731
20198.144531	-84.715424
20241.210938	-83.515274
20284.277344	-82.495628
20327.343750	-84.851341
20370.410156	-85.105759
20413.476562	-83.315247
20456.542969	-85.249908
20499.609375	-86.155098
20542.675781	-87.107513
20585.742188	-86.103737
20628.808594	-87.577034
20671.875000	-89.522446
20714.941406	-88.237732
20758.007812	-89.009369
20801.074219	-88.177132
20844.140625	-88.692146
20887.207031	-87.277992
20930.273438	-88.345284
20973.339844	-89.002663
21016.406250	-89.532356
21059.472656	-91.729874
21102.539062	-89.120895
21145.605469	-91.479675
21188.671875	-88.873375
21231.738281	-90.719009
21274.804688	-91.899193
21317.871094	-91.800476
21360.937500	-94.758934
21404.003906	-94.473160
21447.070312	-93.999077
21490.136719	-87.613792
21533.203125	-90.446350
21576.269531	-93.691147
21619.335938	-93.245956
21662.402344	-95.883698
21705.468750	-94.061401
21748.535156	-96.924103
21791.601562	-93.794250
21834.667969	-96.565689
21877.734375	-94.839355
21920.800781	-94.356621
21963.867188	-96.235435
22006.933594	-94.274551
