Frequency (Hz)	Level (dB)
10077.539062	-63.877857
10120.605469	-64.217155
10163.671875	-64.176285
10206.738281	-64.408676
10249.804688	-65.319191
10292.871094	-65.455292
10335.937500	-65.502823
10379.003906	-65.522133
10422.070312	-65.351982
10465.136719	-65.552406
10508.203125	-65.722221
10551.269531	-65.653168
10594.335938	-64.829376
10637.402344	-65.052345
10680.468750	-65.745956
10723.535156	-65.604836
10766.601562	-64.491577
10809.667969	-64.057304
10852.734375	-65.020874
10895.800781	-65.852959
10938.867188	-66.359222
10981.933594	-66.103722
11025.000000	-65.752136
11068.066406	-65.329063
11111.132812	-64.659912
11154.199219	-64.372551
11197.265625	-64.446945
11240.332031	-65.119690
11283.398438	-65.203201
11326.464844	-64.596420
11369.531250	-64.342361
11412.597656	-65.009064
11455.664062	-66.362030
11498.730469	-66.443802
11541.796875	-66.137596
11584.863281	-65.710327
11627.929688	-65.329735
11670.996094	-64.909523
11714.062500	-65.103584
11757.128906	-65.478165
11800.195312	-65.281067
11843.261719	-65.055870
11886.328125	-65.501991
11929.394531	-65.732536
11972.460938	-65.753159
12015.527344	-65.099434
12058.593750	-64.837570
12101.660156	-64.645897
12144.726562	-64.987526
12187.792969	-64.154213
12230.859375	-65.036728
12273.925781	-66.072037
12316.992188	-66.704292
12360.058594	-67.101357
12403.125000	-66.775558
12446.191406	-66.532791
12489.257812	-66.286621
12532.324219	-65.740791
12575.390625	-66.380173
12618.457031	-67.351212
12661.523438	-66.822655
12704.589844	-66.121117
12747.656250	-66.589005
12790.722656	-65.567284
12833.789062	-66.247116
12876.855469	-67.221855
12919.921875	-68.185371
12962.988281	-68.298996
13006.054688	-68.222725
13049.121094	-69.321213
13092.187500	-69.694931
13135.253906	-69.653214
13178.320312	-69.501762
13221.386719	-69.942810
13264.453125	-70.107513
13307.519531	-69.813004
13350.585938	-70.343269
13393.652344	-70.054703
13436.718750	-70.000023
13479.785156	-70.769745
13522.851562	-69.710793
13565.917969	-69.294533
13608.984375	-68.904160
13652.050781	-69.136108
13695.117188	-68.167900
13738.183594	-68.576035
13781.250000	-70.461952
13824.316406	-69.448059
13867.382812	-67.539177
13910.449219	-67.599434
13953.515625	-69.162529
13996.582031	-69.274590
14039.648438	-71.099854
14082.714844	-72.282639
14125.781250	-72.092743
14168.847656	-70.194275
14211.914062	-68.977654
14254.980469	-69.618469
14298.046875	-69.578522
14341.113281	-71.720558
14384.179688	-72.642448
14427.246094	-71.650681
14470.312500	-70.308380
14513.378906	-69.429146
14556.445312	-69.889366
14599.511719	-70.801018
14642.578125	-70.435577
14685.644531	-70.880096
14728.710938	-72.227852
14771.777344	-73.175606
14814.843750	-72.545860
14857.910156	-71.010223
