Frequency (Hz)	Level (dB)
10077.539062	-66.441673
10120.605469	-66.475098
10163.671875	-64.959290
10206.738281	-65.028038
10249.804688	-66.121658
10292.871094	-64.652695
10335.937500	-65.481644
10379.003906	-65.166443
10422.070312	-64.280510
10465.136719	-64.974915
10508.203125	-64.745110
10551.269531	-62.907127
10594.335938	-62.119488
10637.402344	-62.885159
10680.468750	-63.385677
10723.535156	-62.447678
10766.601562	-59.417336
10809.667969	-58.413597
10852.734375	-62.318096
10895.800781	-64.599106
10938.867188	-63.685635
10981.933594	-62.261543
11025.000000	-60.886330
11068.066406	-61.195599
11111.132812	-60.351383
11154.199219	-59.306767
11197.265625	-59.749592
11240.332031	-60.497787
11283.398438	-58.401978
11326.464844	-58.265350
11369.531250	-59.226414
11412.597656	-60.143917
11455.664062	-59.670441
11498.730469	-58.576752
11541.796875	-59.374352
11584.863281	-60.508614
11627.929688	-61.012901
11670.996094	-59.222660
11714.062500	-58.788063
11757.128906	-59.340591
11800.195312	-59.433926
11843.261719	-59.497105
11886.328125	-58.751549
11929.394531	-59.282516
11972.460938	-60.115795
12015.527344	-58.966053
12058.593750	-58.744110
12101.660156	-58.886589
12144.726562	-60.361584
12187.792969	-58.184872
12230.859375	-59.212021
12273.925781	-60.749283
12316.992188	-60.367481
12360.058594	-61.227222
12403.125000	-61.865795
12446.191406	-60.768818
12489.257812	-61.560413
12532.324219	-62.068520
12575.390625	-61.869274
12618.457031	-62.438797
12661.523438	-63.255821
12704.589844	-61.525257
12747.656250	-61.362446
12790.722656	-60.368652
12833.789062	-60.820805
12876.855469	-60.626705
12919.921875	-60.594105
12962.988281	-60.930191
13006.054688	-60.860363
13049.121094	-61.696495
13092.187500	-61.230240
13135.253906	-61.912689
13178.320312	-62.089050
13221.386719	-61.786083
13264.453125	-62.314293
13307.519531	-62.465164
13350.585938	-62.508938
13393.652344	-61.319466
13436.718750	-61.142971
13479.785156	-61.868244
13522.851562	-60.970280
13565.917969	-61.190201
13608.984375	-61.499191
13652.050781	-60.910236
13695.117188	-60.557224
13738.183594	-62.139484
13781.250000	-62.353241
13824.316406	-61.372509
13867.382812	-60.544842
13910.449219	-60.909725
13953.515625	-60.893250
13996.582031	-59.201889
14039.648438	-61.612953
14082.714844	-62.985195
14125.781250	-62.812187
14168.847656	-61.804447
14211.914062	-61.164127
14254.980469	-61.328293
14298.046875	-61.669563
14341.113281	-62.989254
14384.179688	-62.204159
14427.246094	-62.342937
14470.312500	-62.980865
14513.378906	-62.199043
14556.445312	-62.217567
14599.511719	-63.761772
14642.578125	-62.879379
14685.644531	-62.841850
14728.710938	-63.295269
14771.777344	-63.808975
14814.843750	-62.648067
14857.910156	-60.765987
14900.976562	-61.180336
14944.042969	-62.911644
14987.109375	-61.441612
15030.175781	-62.708855
15073.242188	-65.105934
15116.308594	-66.591652
15159.375000	-67.614517
15202.441406	-65.593651
15245.507812	-64.628365
15288.574219	-64.405777
15331.640625	-63.743069
15374.707031	-63.447811
15417.773438	-63.826286
15460.839844	-63.406849
15503.906250	-62.109203
15546.972656	-62.938126
15590.039062	-62.271442
15633.105469	-62.336300
15676.171875	-62.132343
15719.238281	-63.446480
15762.304688	-65.808502
15805.371094	-66.218132
15848.437500	-65.416931
15891.503906	-65.314995
15934.570312	-66.192207
15977.636719	-66.658508
16020.703125	-67.296944
16063.769531	-68.190895
16106.835938	-66.970451
16149.902344	-65.974968
16192.968750	-64.490311
16236.035156	-65.292519
16279.101562	-65.477600
16322.167969	-64.960396
16365.234375	-65.285904
16408.300781	-66.063736
16451.367188	-67.551468
16494.433594	-66.770752
16537.500000	-67.212166
16580.566406	-68.063675
16623.632812	-68.175110
16666.699219	-68.244942
16709.765625	-68.276604
16752.832031	-68.413651
16795.898438	-68.979675
16838.964844	-71.224442
16882.031250	-70.494949
16925.097656	-68.477264
16968.164062	-68.326279
17011.230469	-69.714798
17054.296875	-70.263794
17097.363281	-69.820801
17140.429688	-72.707481
17183.496094	-73.355125
17226.562500	-71.915031
17269.628906	-71.298569
17312.695312	-71.231232
17355.761719	-71.292679
17398.828125	-70.480270
17441.894531	-70.345306
17484.960938	-70.529572
17528.027344	-70.634621
17571.093750	-69.791855
17614.160156	-69.023430
17657.226562	-69.789017
17700.292969	-70.366585
17743.359375	-72.176926
17786.425781	-70.743103
17829.492188	-70.996284
17872.558594	-70.835205
17915.625000	-72.443832
17958.691406	-71.516113
18001.757812	-70.307602
18044.824219	-72.397560
18087.890625	-71.734352
18130.957031	-71.267159
18174.023438	-72.775017
18217.089844	-75.291046
18260.156250	-74.510391
18303.222656	-73.980003
