Frequency (Hz)	Level (dB)
11541.796875	-52.913666
11584.863281	-52.950943
11627.929688	-53.773319
11670.996094	-54.380329
11714.062500	-54.352982
11757.128906	-54.051563
11800.195312	-54.433113
11843.261719	-54.549492
11886.328125	-54.646240
11929.394531	-55.192429
11972.460938	-55.729794
12015.527344	-56.196163
12058.593750	-56.681797
12101.660156	-56.714512
12144.726562	-56.144432
12187.792969	-55.735703
12230.859375	-55.966896
12273.925781	-56.589375
12316.992188	-57.286209
12360.058594	-56.563377
12403.125000	-55.154831
12446.191406	-54.821819
12489.257812	-55.296799
12532.324219	-56.337234
12575.390625	-56.338791
12618.457031	-56.363052
12661.523438	-57.021519
12704.589844	-56.895996
12747.656250	-56.225021
12790.722656	-56.522022
12833.789062	-57.466778
12876.855469	-57.875061
12919.921875	-57.269054
12962.988281	-56.108181
13006.054688	-55.737972
13049.121094	-56.253834
13092.187500	-56.945541
13135.253906	-57.185001
13178.320312	-57.047043
13221.386719	-56.370220
13264.453125	-56.673447
13307.519531	-56.286926
13350.585938	-54.627571
13393.652344	-55.927467
13436.718750	-57.341526
13479.785156	-57.463737
13522.851562	-58.023186
13565.917969	-58.444450
13608.984375	-58.731445
13652.050781	-58.184078
13695.117188	-57.015480
13738.183594	-57.183140
13781.250000	-57.043457
13824.316406	-57.634724
13867.382812	-58.288521
13910.449219	-57.393852
13953.515625	-57.624554
13996.582031	-58.093258
14039.648438	-58.595634
14082.714844	-58.633350
14125.781250	-58.609917
14168.847656	-58.984791
14211.914062	-58.770084
14254.980469	-58.286358
14298.046875	-59.074791
14341.113281	-59.063061
14384.179688	-58.646496
14427.246094	-58.824875
14470.312500	-58.745731
14513.378906	-59.144035
14556.445312	-60.262581
14599.511719	-60.924412
14642.578125	-60.678516
14685.644531	-60.411057
14728.710938	-60.044071
14771.777344	-59.283615
14814.843750	-59.533749
14857.910156	-59.657421
14900.976562	-59.847752
14944.042969	-60.241058
14987.109375	-59.381168
15030.175781	-59.633442
15073.242188	-60.538029
15116.308594	-60.302078
15159.375000	-59.716110
15202.441406	-60.329792
15245.507812	-61.067486
15288.574219	-61.074551
15331.640625	-60.952435
15374.707031	-61.394478
15417.773438	-61.096859
15460.839844	-61.151661
15503.906250	-60.795441
15546.972656	-60.029686
15590.039062	-59.383171
15633.105469	-59.693169
15676.171875	-60.652473
15719.238281	-61.080589
15762.304688	-61.272850
15805.371094	-61.163479
15848.437500	-61.264893
15891.503906	-61.035324
15934.570312	-61.231693
15977.636719	-62.159786
16020.703125	-63.344646
16063.769531	-63.722099
16106.835938	-63.347778
16149.902344	-62.984344
16192.968750	-62.791058
16236.035156	-62.696857
16279.101562	-62.710529
16322.167969	-63.114201
16365.234375	-63.083138
16408.300781	-63.365372
16451.367188	-64.387184
16494.433594	-64.985916
16537.500000	-64.112480
16580.566406	-64.483780
16623.632812	-64.816467
16666.699219	-64.720161
16709.765625	-63.984570
16752.832031	-63.529385
16795.898438	-64.473030
16838.964844	-64.895905
16882.031250	-65.345757
16925.097656	-66.136497
16968.164062	-65.645836
17011.230469	-65.477470
17054.296875	-66.267700
17097.363281	-66.872467
17140.429688	-66.863892
17183.496094	-66.670654
17226.562500	-67.095276
17269.628906	-67.928612
17312.695312	-68.564018
17355.761719	-68.382820
17398.828125	-68.011688
17441.894531	-69.155251
17484.960938	-68.801079
17528.027344	-67.721291
17571.093750	-67.436333
17614.160156	-66.948151
17657.226562	-67.063629
17700.292969	-67.525688
17743.359375	-66.982521
17786.425781	-67.418983
17829.492188	-68.591988
17872.558594	-68.865913
17915.625000	-68.191696
17958.691406	-67.952522
18001.757812	-67.841408
18044.824219	-68.174637
18087.890625	-68.691612
18130.957031	-69.418289
18174.023438	-69.834084
18217.089844	-69.944153
18260.156250	-70.356392
18303.222656	-70.385818
18346.289062	-69.148033
18389.355469	-69.389717
18432.421875	-70.107094
18475.488281	-70.731247
18518.554688	-70.936447
18561.621094	-71.045631
18604.687500	-71.517303
18647.753906	-72.022423
18690.820312	-71.564095
18733.886719	-71.649948
18776.953125	-71.878609
18820.019531	-72.246231
18863.085938	-72.043007
18906.152344	-71.061516
18949.218750	-71.369118
18992.285156	-72.238373
19035.351562	-72.476288
19078.417969	-72.226700
19121.484375	-72.450813
19164.550781	-73.200500
19207.617188	-72.705704
19250.683594	-72.278587
19293.750000	-71.613739
19336.816406	-72.394958
19379.882812	-72.064484
19422.949219	-71.876801
19466.015625	-72.165756
19509.082031	-72.364212
19552.148438	-73.343613
19595.214844	-72.483200
19638.281250	-71.643135
19681.347656	-71.558968
19724.414062	-71.698776
19767.480469	-72.247467
19810.546875	-72.384026
19853.613281	-72.895050
19896.679688	-72.558212
19939.746094	-71.853958
19982.812500	-71.724289
20025.878906	-71.554077
20068.945312	-70.854454
20112.011719	-71.168327
20155.078125	-73.038124
20198.144531	-73.767281
20241.210938	-73.512794
20284.277344	-74.101944
20327.343750	-76.266861
20370.410156	-76.873512
20413.476562	-76.281395
20456.542969	-75.422508
20499.609375	-75.681831
20542.675781	-77.769569
20585.742188	-78.743713
20628.808594	-78.871490
20671.875000	-79.749115
20714.941406	-78.943420
20758.007812	-79.007599
20801.074219	-78.455162
20844.140625	-78.356125
20887.207031	-77.641266
20930.273438	-78.544266
20973.339844	-80.123192
21016.406250	-81.223488
21059.472656	-82.915337
21102.539062	-83.204247
21145.605469	-83.208641
21188.671875	-83.604393
21231.738281	-85.331665
21274.804688	-85.749794
21317.871094	-85.688972
21360.937500	-86.576691
21404.003906	-87.845596
21447.070312	-87.707527
21490.136719	-84.690689
21533.203125	-85.962875
21576.269531	-87.634750
21619.335938	-88.779602
21662.402344	-89.436813
21705.468750	-88.441223
21748.535156	-88.899559
21791.601562	-89.244530
21834.667969	-90.844757
21877.734375	-90.985443
21920.800781	-91.489159
21963.867188	-92.193283
22006.933594	-92.347954
