Frequency (Hz)	Level (dB)
10077.539062	-70.221619
10120.605469	-71.248032
10163.671875	-72.092438
10206.738281	-73.106934
10249.804688	-73.887985
10292.871094	-74.022552
10335.937500	-74.028656
10379.003906	-74.175858
10422.070312	-74.189003
10465.136719	-74.288727
10508.203125	-74.178551
10551.269531	-74.137146
10594.335938	-74.424286
10637.402344	-74.938347
10680.468750	-75.272408
10723.535156	-75.836571
10766.601562	-76.788422
10809.667969	-77.598404
10852.734375	-78.163773
10895.800781	-78.351952
10938.867188	-78.420929
10981.933594	-78.930016
11025.000000	-79.243172
11068.066406	-79.054550
11111.132812	-78.750656
11154.199219	-78.352371
11197.265625	-78.270813
11240.332031	-77.898659
11283.398438	-78.327827
11326.464844	-79.016960
11369.531250	-79.299393
11412.597656	-80.237801
11455.664062	-81.385338
11498.730469	-82.130249
11541.796875	-82.524055
11584.863281	-82.540581
11627.929688	-82.541168
11670.996094	-82.358353
11714.062500	-81.350586
11757.128906	-80.543259
11800.195312	-80.381844
11843.261719	-80.285576
11886.328125	-80.784477
11929.394531	-81.137688
11972.460938	-81.734566
12015.527344	-82.721535
12058.593750	-83.573593
12101.660156	-84.402992
12144.726562	-85.453903
12187.792969	-85.875763
12230.859375	-85.568413
12273.925781	-85.376579
12316.992188	-85.107979
12360.058594	-84.703598
12403.125000	-84.029732
12446.191406	-83.401772
12489.257812	-82.893341
12532.324219	-82.921700
12575.390625	-84.126534
12618.457031	-85.523315
12661.523438	-86.708344
12704.589844	-86.990753
12747.656250	-86.872108
12790.722656	-87.483940
12833.789062	-87.490120
12876.855469	-87.211578
12919.921875	-87.592354
12962.988281	-87.553940
13006.054688	-87.462227
13049.121094	-87.705528
13092.187500	-88.018356
13135.253906	-87.412170
13178.320312	-88.183601
13221.386719	-89.434937
13264.453125	-90.249413
13307.519531	-90.941467
13350.585938	-90.935555
13393.652344	-89.996468
13436.718750	-89.147949
13479.785156	-88.978104
13522.851562	-89.103386
13565.917969	-88.913414
13608.984375	-88.711197
13652.050781	-89.360718
13695.117188	-89.577293
13738.183594	-90.283943
13781.250000	-90.370407
13824.316406	-90.169624
13867.382812	-89.859833
13910.449219	-89.551727
13953.515625	-90.111145
13996.582031	-90.713058
14039.648438	-91.227203
14082.714844	-90.898605
14125.781250	-91.146179
14168.847656	-91.715263
14211.914062	-91.955910
14254.980469	-92.717369
14298.046875	-93.756439
14341.113281	-93.934143
14384.179688	-95.592827
14427.246094	-96.839867
14470.312500	-96.561409
14513.378906	-97.774170
14556.445312	-98.473251
14599.511719	-98.993553
14642.578125	-99.503609
14685.644531	-99.028137
14728.710938	-98.816620
14771.777344	-99.382462
14814.843750	-99.626617
14857.910156	-100.427353
14900.976562	-100.842789
14944.042969	-101.964577
14987.109375	-104.131508
15030.175781	-105.017982
15073.242188	-103.086212
15116.308594	-102.980171
15159.375000	-103.677116
15202.441406	-103.090950
15245.507812	-101.841187
15288.574219	-104.067520
15331.640625	-105.792397
15374.707031	-104.217743
15417.773438	-102.431366
15460.839844	-103.883629
15503.906250	-106.686180
15546.972656	-106.437965
15590.039062	-109.059975
15633.105469	-110.262756
15676.171875	-107.927330
15719.238281	-109.548981
15762.304688	-116.024147
15805.371094	-126.487183
15848.437500	-130.773148
15891.503906	-130.571075
15934.570312	-129.272476
15977.636719	-129.956100
16020.703125	-131.949814
16063.769531	-130.061737
16106.835938	-129.517609
16149.902344	-131.786102
16192.968750	-133.623337
16236.035156	-131.614441
16279.101562	-130.235306
16322.167969	-131.094269
16365.234375	-133.946487
16408.300781	-131.494919
16451.367188	-130.511322
16494.433594	-132.188828
16537.500000	-133.451279
16580.566406	-132.227798
16623.632812	-131.011703
16666.699219	-131.830643
16709.765625	-134.439087
16752.832031	-132.067245
16795.898438	-131.102020
16838.964844	-133.099289
16882.031250	-135.693207
16925.097656	-133.886887
16968.164062	-131.861145
17011.230469	-132.440063
17054.296875	-135.216080
17097.363281	-132.810257
17140.429688	-131.939011
17183.496094	-133.914169
17226.562500	-135.895279
17269.628906	-134.455017
17312.695312	-132.670135
17355.761719	-133.341232
17398.828125	-135.942215
17441.894531	-133.415222
17484.960938	-132.593124
17528.027344	-134.655014
17571.093750	-136.934982
17614.160156	-135.158478
17657.226562	-133.310837
17700.292969	-133.870056
17743.359375	-136.591721
17786.425781	-134.255646
17829.492188	-133.280579
17872.558594	-135.125137
17915.625000	-137.555145
17958.691406	-135.853714
18001.757812	-133.955368
18044.824219	-134.618073
18087.890625	-137.268539
18130.957031	-134.969818
18174.023438	-133.939392
18217.089844	-135.839310
18260.156250	-138.119278
18303.222656	-136.377625
18346.289062	-134.668610
18389.355469	-135.301819
18432.421875	-137.804398
18475.488281	-135.546600
18518.554688	-134.554611
18561.621094	-136.442505
18604.687500	-138.541245
18647.753906	-137.008057
18690.820312	-135.324524
18733.886719	-135.911804
18776.953125	-138.335617
18820.019531	-136.327759
18863.085938	-135.331482
18906.152344	-137.107239
18949.218750	-139.024750
18992.285156	-137.334045
19035.351562	-135.557846
19078.417969	-135.943451
19121.484375	-138.587189
19164.550781	-136.887650
19207.617188	-135.870667
19250.683594	-137.162018
19293.750000	-138.883301
19336.816406	-138.246094
19379.882812	-137.075806
19422.949219	-137.860580
19466.015625	-139.996017
19509.082031	-138.415573
19552.148438	-137.545410
19595.214844	-139.038132
19638.281250	-140.376862
19681.347656	-139.121140
19724.414062	-137.691284
19767.480469	-138.424469
19810.546875	-140.248459
19853.613281	-139.528214
19896.679688	-138.375900
19939.746094	-138.516541
19982.812500	-140.746429
20025.878906	-141.103714
20068.945312	-140.736740
20112.011719	-141.587402
20155.078125	-143.189041
20198.144531	-141.929199
20241.210938	-140.833878
20284.277344	-141.704987
20327.343750	-143.819489
20370.410156	-143.029861
20413.476562	-142.373550
20456.542969	-142.478088
20499.609375	-142.733902
20542.675781	-142.949707
20585.742188	-143.933624
20628.808594	-144.560242
20671.875000	-144.035995
