Frequency (Hz)	Level (dB)
10077.539062	-59.258499
10120.605469	-59.244835
10163.671875	-58.854565
10206.738281	-58.631462
10249.804688	-59.356426
10292.871094	-59.205341
10335.937500	-59.572266
10379.003906	-59.530270
10422.070312	-59.414970
10465.136719	-59.868137
10508.203125	-59.593899
10551.269531	-59.210911
10594.335938	-59.052780
10637.402344	-59.081482
10680.468750	-59.843235
10723.535156	-60.181160
10766.601562	-59.937077
10809.667969	-59.805035
10852.734375	-59.154690
10895.800781	-58.420578
10938.867188	-58.353657
10981.933594	-58.728355
11025.000000	-58.692669
11068.066406	-58.532524
11111.132812	-58.573879
11154.199219	-59.360046
11197.265625	-59.208218
11240.332031	-59.204655
11283.398438	-59.723755
11326.464844	-60.192669
11369.531250	-60.006474
11412.597656	-59.779236
11455.664062	-59.862362
11498.730469	-59.508053
11541.796875	-58.981266
11584.863281	-58.852627
11627.929688	-59.086884
11670.996094	-59.196217
11714.062500	-59.514828
11757.128906	-59.820957
11800.195312	-59.821884
11843.261719	-60.583347
11886.328125	-60.735806
11929.394531	-60.685860
11972.460938	-61.091778
12015.527344	-62.353371
12058.593750	-62.735584
12101.660156	-62.182243
12144.726562	-62.284073
12187.792969	-61.953857
12230.859375	-62.803314
12273.925781	-63.672779
12316.992188	-64.208733
12360.058594	-64.149002
12403.125000	-62.889336
12446.191406	-62.946259
12489.257812	-63.804176
12532.324219	-65.243568
12575.390625	-65.551186
12618.457031	-65.544289
12661.523438	-66.093864
12704.589844	-66.292206
12747.656250	-65.688599
12790.722656	-66.082054
12833.789062	-66.529228
12876.855469	-66.286491
12919.921875	-66.045158
12962.988281	-65.707436
13006.054688	-65.481255
13049.121094	-65.553329
13092.187500	-65.851212
13135.253906	-66.350563
13178.320312	-66.526329
13221.386719	-65.690910
13264.453125	-65.953079
13307.519531	-66.208176
13350.585938	-64.788261
13393.652344	-65.749146
13436.718750	-66.994171
13479.785156	-66.935005
13522.851562	-67.270386
13565.917969	-67.130150
13608.984375	-67.303192
13652.050781	-67.478500
13695.117188	-66.445923
13738.183594	-66.295975
13781.250000	-66.851585
13824.316406	-67.330849
13867.382812	-67.832748
13910.449219	-67.025124
13953.515625	-67.513351
