Frequency (Hz)	Level (dB)
10077.539062	-68.276665
10120.605469	-68.790642
10163.671875	-69.419228
10206.738281	-69.378883
10249.804688	-69.225166
10292.871094	-69.228798
10335.937500	-69.674057
10379.003906	-70.369751
10422.070312	-70.599289
10465.136719	-70.679718
10508.203125	-70.217064
10551.269531	-70.412437
10594.335938	-70.252472
10637.402344	-69.085304
10680.468750	-69.051170
10723.535156	-69.375931
10766.601562	-69.508339
10809.667969	-69.671555
10852.734375	-69.671227
10895.800781	-69.960579
10938.867188	-70.059036
10981.933594	-69.872559
11025.000000	-69.875015
11068.066406	-70.090019
11111.132812	-70.134048
11154.199219	-69.921112
11197.265625	-69.220245
11240.332031	-68.967461
11283.398438	-68.215195
11326.464844	-67.068741
11369.531250	-68.046738
11412.597656	-70.209198
11455.664062	-71.596214
11498.730469	-71.650841
11541.796875	-71.193451
11584.863281	-70.809593
11627.929688	-70.460808
11670.996094	-70.332977
11714.062500	-71.188530
11757.128906	-72.000420
11800.195312	-71.107956
11843.261719	-70.330856
11886.328125	-70.148628
11929.394531	-70.065613
11972.460938	-69.513420
12015.527344	-68.542030
12058.593750	-67.660866
12101.660156	-68.191734
12144.726562	-69.470375
12187.792969	-70.722588
12230.859375	-71.448029
12273.925781	-71.372643
12316.992188	-71.605438
12360.058594	-72.510841
12403.125000	-73.012329
12446.191406	-73.453819
12489.257812	-73.268974
12532.324219	-72.808815
12575.390625	-73.224724
12618.457031	-73.630417
12661.523438	-74.207298
12704.589844	-74.496040
12747.656250	-74.630348
12790.722656	-75.115242
12833.789062	-75.786713
12876.855469	-75.956596
12919.921875	-76.316612
12962.988281	-76.799065
13006.054688	-76.959541
13049.121094	-77.004639
13092.187500	-77.525269
13135.253906	-78.486450
13178.320312	-78.515381
13221.386719	-78.772636
13264.453125	-79.930283
13307.519531	-80.542542
13350.585938	-80.497910
13393.652344	-79.653145
13436.718750	-79.650948
13479.785156	-79.392151
13522.851562	-79.622391
13565.917969	-79.383972
13608.984375	-79.219910
13652.050781	-80.719780
13695.117188	-81.263878
13738.183594	-82.702530
13781.250000	-82.954025
13824.316406	-83.205460
13867.382812	-83.390305
13910.449219	-83.437851
13953.515625	-84.835060
13996.582031	-85.672729
14039.648438	-85.793289
14082.714844	-85.023979
14125.781250	-84.772285
14168.847656	-85.076591
14211.914062	-85.714172
14254.980469	-86.717819
14298.046875	-86.255974
14341.113281	-86.937561
14384.179688	-87.089607
14427.246094	-87.675728
14470.312500	-86.632690
14513.378906	-85.209808
14556.445312	-85.296768
14599.511719	-84.086052
14642.578125	-86.046249
14685.644531	-86.854774
14728.710938	-86.810219
14771.777344	-85.468956
14814.843750	-84.974983
14857.910156	-86.305969
14900.976562	-86.160973
14944.042969	-86.893486
14987.109375	-86.425949
15030.175781	-87.384995
15073.242188	-86.999832
15116.308594	-86.545189
15159.375000	-88.347298
15202.441406	-87.812546
15245.507812	-88.969093
15288.574219	-88.304222
15331.640625	-88.655945
15374.707031	-88.952278
15417.773438	-88.651573
15460.839844	-88.588150
15503.906250	-87.836983
15546.972656	-88.488945
15590.039062	-86.397255
15633.105469	-87.099152
15676.171875	-87.620720
15719.238281	-87.788712
15762.304688	-89.502724
15805.371094	-89.867432
15848.437500	-90.690308
15891.503906	-91.595665
15934.570312	-90.426682
15977.636719	-89.040825
16020.703125	-88.828117
16063.769531	-90.188614
16106.835938	-89.828423
16149.902344	-91.230652
16192.968750	-90.387932
16236.035156	-90.721512
16279.101562	-88.718681
16322.167969	-89.628899
16365.234375	-93.039375
16408.300781	-92.073441
16451.367188	-92.543480
16494.433594	-90.840141
16537.500000	-93.273186
16580.566406	-92.111443
