Frequency (Hz)	Level (dB)
11541.796875	-59.473568
11584.863281	-59.552361
11627.929688	-59.691650
11670.996094	-59.969620
11714.062500	-60.266144
11757.128906	-60.122131
11800.195312	-60.052399
11843.261719	-60.040077
11886.328125	-60.663124
11929.394531	-61.261658
11972.460938	-61.660648
12015.527344	-61.531021
12058.593750	-61.180561
12101.660156	-61.063992
12144.726562	-61.015728
12187.792969	-61.071770
12230.859375	-61.182827
12273.925781	-61.320965
12316.992188	-61.302750
12360.058594	-61.162285
12403.125000	-61.224350
12446.191406	-61.337391
12489.257812	-61.106247
12532.324219	-61.108452
12575.390625	-61.255939
12618.457031	-61.522907
12661.523438	-61.452808
12704.589844	-61.586758
12747.656250	-61.721840
12790.722656	-61.604923
12833.789062	-61.401749
12876.855469	-61.127151
12919.921875	-61.211941
12962.988281	-61.317333
13006.054688	-61.704090
13049.121094	-61.840874
13092.187500	-61.716221
13135.253906	-61.732483
13178.320312	-61.979477
13221.386719	-62.194641
13264.453125	-62.331036
13307.519531	-62.535564
13350.585938	-62.886494
13393.652344	-63.169437
13436.718750	-63.225796
13479.785156	-62.963600
13522.851562	-62.763981
13565.917969	-62.688160
13608.984375	-62.675392
13652.050781	-62.909958
13695.117188	-63.346638
13738.183594	-63.349758
13781.250000	-63.182194
13824.316406	-63.052227
13867.382812	-63.083366
13910.449219	-63.257545
13953.515625	-63.615601
13996.582031	-64.021118
14039.648438	-64.014832
14082.714844	-64.021034
14125.781250	-64.182335
14168.847656	-64.386703
14211.914062	-63.999260
14254.980469	-63.808853
14298.046875	-63.636986
14341.113281	-63.915806
14384.179688	-64.393486
14427.246094	-64.765457
14470.312500	-64.924164
14513.378906	-64.966743
14556.445312	-64.433411
14599.511719	-63.983677
14642.578125	-64.462738
14685.644531	-64.931305
14728.710938	-65.160027
14771.777344	-65.497635
14814.843750	-65.445244
14857.910156	-65.178398
14900.976562	-65.121078
14944.042969	-65.041328
14987.109375	-65.418114
15030.175781	-65.917061
15073.242188	-65.909317
15116.308594	-65.916634
15159.375000	-66.372536
15202.441406	-66.431480
15245.507812	-65.563484
15288.574219	-64.636375
15331.640625	-64.693428
15374.707031	-65.468948
15417.773438	-66.019272
15460.839844	-66.404060
15503.906250	-67.076912
15546.972656	-68.183678
15590.039062	-67.596458
15633.105469	-63.881310
15676.171875	-63.266315
15719.238281	-65.246040
15762.304688	-68.550583
15805.371094	-70.318062
15848.437500	-72.606567
15891.503906	-73.552612
15934.570312	-73.932816
15977.636719	-71.317932
16020.703125	-69.924820
16063.769531	-71.324303
16106.835938	-72.347893
16149.902344	-73.737221
16192.968750	-73.047310
16236.035156	-73.005516
16279.101562	-72.438057
16322.167969	-72.650322
16365.234375	-74.320259
16408.300781	-75.965012
16451.367188	-76.621773
16494.433594	-76.821747
16537.500000	-76.988167
16580.566406	-77.600029
16623.632812	-77.043373
16666.699219	-76.363358
16709.765625	-76.129936
16752.832031	-76.069611
16795.898438	-76.236580
16838.964844	-78.619461
16882.031250	-77.813232
16925.097656	-75.703690
16968.164062	-75.722092
17011.230469	-78.022285
17054.296875	-79.350197
17097.363281	-78.998253
17140.429688	-81.786301
17183.496094	-81.906998
17226.562500	-79.224831
17269.628906	-77.709824
17312.695312	-77.687096
17355.761719	-78.317032
17398.828125	-77.176857
17441.894531	-78.315857
17484.960938	-80.034607
17528.027344	-82.131027
17571.093750	-81.361282
17614.160156	-80.471085
17657.226562	-81.045723
17700.292969	-80.037186
17743.359375	-81.843315
17786.425781	-80.262932
17829.492188	-80.899590
17872.558594	-81.135826
17915.625000	-82.713860
17958.691406	-82.123726
18001.757812	-81.652489
18044.824219	-85.489342
18087.890625	-84.628380
18130.957031	-84.792458
18174.023438	-86.790894
18217.089844	-89.085136
18260.156250	-87.050591
18303.222656	-85.066994
18346.289062	-84.178070
18389.355469	-81.659569
18432.421875	-83.301407
18475.488281	-84.631241
18518.554688	-87.112862
18561.621094	-88.978287
18604.687500	-87.654922
18647.753906	-87.237991
18690.820312	-84.118240
18733.886719	-85.186150
18776.953125	-86.312164
18820.019531	-86.949890
18863.085938	-88.282028
18906.152344	-88.215378
18949.218750	-89.740219
18992.285156	-85.395912
19035.351562	-86.306091
19078.417969	-87.420837
19121.484375	-87.793549
19164.550781	-87.459518
19207.617188	-86.815125
19250.683594	-90.504082
19293.750000	-91.828003
19336.816406	-93.390816
19379.882812	-92.005287
19422.949219	-91.573868
19466.015625	-91.936234
19509.082031	-91.033249
19552.148438	-94.110985
19595.214844	-96.719795
19638.281250	-99.346214
19681.347656	-95.418060
19724.414062	-94.484978
19767.480469	-98.276436
19810.546875	-99.860054
19853.613281	-102.297661
19896.679688	-103.646912
19939.746094	-106.210304
19982.812500	-107.140373
20025.878906	-104.996506
20068.945312	-103.556808
20112.011719	-102.744431
20155.078125	-106.512894
20198.144531	-104.034065
20241.210938	-106.151314
20284.277344	-108.887917
20327.343750	-109.656723
20370.410156	-109.057137
20413.476562	-109.806168
20456.542969	-110.374550
20499.609375	-109.460854
20542.675781	-109.729942
20585.742188	-110.531052
20628.808594	-112.254494
20671.875000	-114.397942
20714.941406	-114.936951
20758.007812	-114.685600
20801.074219	-113.776787
20844.140625	-115.646255
20887.207031	-116.398949
20930.273438	-116.445763
20973.339844	-116.764977
21016.406250	-116.923187
21059.472656	-116.852264
21102.539062	-116.698601
21145.605469	-117.013458
21188.671875	-117.030464
21231.738281	-116.942192
21274.804688	-116.757980
21317.871094	-116.701820
21360.937500	-116.773003
21404.003906	-116.655663
21447.070312	-116.937866
21490.136719	-116.666214
21533.203125	-116.888351
21576.269531	-116.922356
21619.335938	-116.958122
21662.402344	-117.103394
21705.468750	-116.898979
21748.535156	-117.045448
21791.601562	-116.991020
21834.667969	-117.080620
21877.734375	-116.520592
21920.800781	-116.459389
21963.867188	-117.031540
22006.933594	-116.929047
