Frequency (Hz)	Level (dB)
11541.796875	-85.010742
11584.863281	-85.234695
11627.929688	-84.625610
11670.996094	-84.758392
11714.062500	-84.780022
11757.128906	-84.552834
11800.195312	-84.812408
11843.261719	-84.679977
11886.328125	-83.630547
11929.394531	-82.760971
11972.460938	-82.543327
12015.527344	-82.245125
12058.593750	-81.828445
12101.660156	-81.919975
12144.726562	-82.473320
12187.792969	-81.403145
12230.859375	-81.334320
12273.925781	-82.166252
12316.992188	-83.423615
12360.058594	-83.041573
12403.125000	-83.513474
12446.191406	-84.340240
12489.257812	-85.285904
12532.324219	-84.707336
12575.390625	-83.438362
12618.457031	-82.519005
12661.523438	-82.927933
12704.589844	-84.178429
12747.656250	-84.608116
12790.722656	-83.844086
12833.789062	-83.910477
12876.855469	-83.664482
12919.921875	-83.442192
12962.988281	-84.325005
13006.054688	-83.921211
13049.121094	-83.042412
13092.187500	-83.901634
13135.253906	-84.245010
13178.320312	-84.532066
13221.386719	-83.406837
13264.453125	-83.158211
13307.519531	-84.638321
13350.585938	-82.868378
13393.652344	-82.199783
13436.718750	-83.158707
13479.785156	-83.058838
13522.851562	-83.285004
13565.917969	-83.328552
13608.984375	-84.139893
13652.050781	-83.931572
13695.117188	-83.573814
13738.183594	-84.480469
13781.250000	-85.007408
13824.316406	-85.237152
13867.382812	-84.977325
13910.449219	-83.990326
13953.515625	-86.488159
13996.582031	-86.748940
14039.648438	-86.492760
14082.714844	-86.216957
14125.781250	-86.452530
14168.847656	-86.675850
14211.914062	-84.965866
14254.980469	-84.199646
14298.046875	-84.919861
14341.113281	-85.016731
14384.179688	-84.503952
14427.246094	-86.110786
14470.312500	-87.064110
14513.378906	-86.507095
14556.445312	-87.583778
14599.511719	-87.277077
14642.578125	-86.352455
14685.644531	-85.625893
14728.710938	-84.350830
14771.777344	-82.894890
14814.843750	-82.812874
14857.910156	-83.222786
14900.976562	-82.640457
14944.042969	-83.631935
14987.109375	-84.772964
15030.175781	-85.964645
15073.242188	-86.639214
15116.308594	-87.312408
15159.375000	-87.835716
15202.441406	-85.217529
15245.507812	-85.238510
15288.574219	-85.938553
15331.640625	-85.806183
15374.707031	-86.144943
15417.773438	-86.751366
15460.839844	-85.418427
15503.906250	-85.230759
15546.972656	-85.449028
15590.039062	-83.847984
15633.105469	-84.607353
15676.171875	-85.523575
15719.238281	-84.603943
15762.304688	-85.061707
15805.371094	-85.819893
15848.437500	-86.922462
15891.503906	-88.250511
15934.570312	-86.728630
15977.636719	-86.498375
16020.703125	-86.399246
16063.769531	-87.097801
16106.835938	-87.428482
16149.902344	-88.327202
16192.968750	-86.774979
16236.035156	-85.772797
16279.101562	-84.686554
16322.167969	-86.213928
16365.234375	-87.918129
16408.300781	-87.283104
16451.367188	-87.700729
16494.433594	-87.882286
16537.500000	-90.120209
16580.566406	-89.829994
16623.632812	-89.853867
16666.699219	-89.120918
16709.765625	-86.966080
16752.832031	-88.414604
16795.898438	-88.062035
16838.964844	-88.180580
16882.031250	-85.243088
16925.097656	-86.837776
16968.164062	-89.166557
17011.230469	-86.410767
17054.296875	-86.483978
17097.363281	-86.040703
17140.429688	-86.898598
17183.496094	-87.624008
17226.562500	-87.854767
17269.628906	-87.259583
17312.695312	-86.849670
17355.761719	-87.346161
17398.828125	-85.202545
17441.894531	-87.617226
17484.960938	-86.182701
17528.027344	-85.670868
17571.093750	-85.440903
17614.160156	-84.743767
17657.226562	-87.349052
17700.292969	-85.624748
17743.359375	-85.976624
17786.425781	-85.014458
17829.492188	-86.477005
17872.558594	-88.330109
17915.625000	-88.117218
17958.691406	-89.957291
18001.757812	-88.023026
18044.824219	-88.700264
18087.890625	-87.954735
18130.957031	-88.356522
18174.023438	-87.372040
18217.089844	-86.984634
18260.156250	-87.292191
18303.222656	-84.682617
18346.289062	-86.135872
18389.355469	-84.565598
18432.421875	-86.601814
18475.488281	-89.260994
18518.554688	-88.707886
18561.621094	-88.677238
18604.687500	-89.041229
18647.753906	-90.007912
18690.820312	-88.213043
18733.886719	-87.943016
18776.953125	-87.129082
18820.019531	-86.452736
18863.085938	-87.580917
18906.152344	-87.225670
18949.218750	-87.798470
18992.285156	-85.004189
19035.351562	-86.893585
19078.417969	-85.718636
19121.484375	-85.823906
19164.550781	-88.364380
19207.617188	-87.547737
19250.683594	-87.890511
19293.750000	-84.577507
19336.816406	-86.804001
19379.882812	-86.687325
19422.949219	-86.733665
19466.015625	-87.330399
19509.082031	-86.879143
19552.148438	-89.011330
19595.214844	-89.494659
19638.281250	-88.811363
19681.347656	-86.900368
19724.414062	-87.696144
19767.480469	-86.084335
19810.546875	-84.789566
19853.613281	-88.747253
19896.679688	-87.229485
19939.746094	-89.465424
19982.812500	-88.384079
20025.878906	-88.542412
20068.945312	-88.509888
20112.011719	-87.561455
20155.078125	-88.200577
20198.144531	-90.765480
20241.210938	-89.543266
20284.277344	-86.624886
20327.343750	-88.602448
20370.410156	-88.793251
20413.476562	-86.773819
20456.542969	-90.041100
20499.609375	-90.282463
20542.675781	-92.203720
20585.742188	-90.806610
20628.808594	-92.331741
20671.875000	-93.112343
20714.941406	-91.548828
20758.007812	-93.641914
20801.074219	-92.158867
20844.140625	-93.499619
20887.207031	-91.158844
20930.273438	-92.417229
20973.339844	-92.812363
21016.406250	-92.926620
21059.472656	-95.259254
21102.539062	-92.015297
21145.605469	-94.699486
21188.671875	-91.130211
21231.738281	-92.986877
21274.804688	-93.661072
21317.871094	-93.357475
21360.937500	-97.764275
21404.003906	-97.362457
21447.070312	-96.266281
21490.136719	-89.344978
