Frequency (Hz)	Level (dB)
11541.796875	-69.056458
11584.863281	-69.361649
11627.929688	-69.683243
11670.996094	-70.265007
11714.062500	-70.653793
11757.128906	-70.676239
11800.195312	-70.993439
11843.261719	-71.318748
11886.328125	-71.734863
11929.394531	-72.678665
11972.460938	-73.391754
12015.527344	-73.484970
12058.593750	-73.863892
12101.660156	-74.287758
12144.726562	-74.653450
12187.792969	-74.994141
12230.859375	-75.112061
12273.925781	-75.235924
12316.992188	-75.699135
12360.058594	-76.077522
12403.125000	-76.652603
12446.191406	-76.773567
12489.257812	-77.415649
12532.324219	-77.925041
12575.390625	-78.467361
12618.457031	-78.911781
12661.523438	-79.449295
12704.589844	-79.767685
12747.656250	-79.531792
12790.722656	-80.061386
12833.789062	-80.945419
12876.855469	-81.831787
12919.921875	-82.552208
12962.988281	-83.571426
13006.054688	-83.981216
13049.121094	-84.299896
13092.187500	-86.736404
13135.253906	-89.271858
13178.320312	-89.051498
13221.386719	-89.246101
13264.453125	-90.374252
13307.519531	-91.975853
13350.585938	-92.616402
13393.652344	-92.056625
13436.718750	-92.414093
13479.785156	-93.421875
13522.851562	-94.235336
13565.917969	-95.164673
13608.984375	-96.237961
13652.050781	-96.026382
13695.117188	-97.616898
13738.183594	-98.378098
13781.250000	-98.953110
13824.316406	-98.981377
13867.382812	-99.266251
13910.449219	-99.450684
13953.515625	-99.380554
13996.582031	-99.620628
14039.648438	-99.904251
14082.714844	-100.084480
14125.781250	-100.168716
14168.847656	-100.337212
14211.914062	-100.486504
14254.980469	-100.699913
14298.046875	-100.950302
14341.113281	-101.141129
14384.179688	-101.151634
14427.246094	-101.225693
14470.312500	-101.220459
14513.378906	-101.144012
14556.445312	-101.262489
14599.511719	-101.396194
14642.578125	-101.491882
14685.644531	-101.591766
14728.710938	-101.661469
14771.777344	-101.690468
14814.843750	-101.825020
14857.910156	-102.001671
14900.976562	-102.138405
14944.042969	-102.229408
14987.109375	-102.151917
15030.175781	-102.375725
15073.242188	-102.540260
15116.308594	-102.677185
15159.375000	-103.502281
15202.441406	-104.513527
15245.507812	-104.898003
15288.574219	-104.981644
15331.640625	-105.034203
15374.707031	-105.009705
15417.773438	-105.082901
15460.839844	-105.267036
15503.906250	-105.431801
15546.972656	-105.477684
15590.039062	-105.497330
15633.105469	-105.590172
15676.171875	-105.719078
15719.238281	-106.746033
15762.304688	-111.900337
15805.371094	-120.460373
15848.437500	-124.669952
15891.503906	-130.290176
15934.570312	-132.245346
15977.636719	-132.248154
16020.703125	-132.365372
16063.769531	-132.809235
16106.835938	-133.361847
16149.902344	-133.666168
16192.968750	-133.709351
16236.035156	-133.418640
16279.101562	-133.162018
16322.167969	-132.558914
16365.234375	-132.180176
16408.300781	-132.890167
16451.367188	-133.753647
16494.433594	-133.849060
16537.500000	-133.340073
16580.566406	-133.017731
16623.632812	-132.587067
16666.699219	-132.412048
16709.765625	-132.999664
16752.832031	-134.271973
16795.898438	-134.530777
16838.964844	-134.312820
16882.031250	-134.849060
16925.097656	-134.836853
16968.164062	-134.557495
17011.230469	-133.707779
17054.296875	-132.695557
17097.363281	-133.770889
17140.429688	-134.963882
17183.496094	-135.372971
17226.562500	-135.234497
17269.628906	-134.242020
17312.695312	-134.401962
17355.761719	-135.511047
17398.828125	-135.463715
17441.894531	-135.325775
17484.960938	-135.950089
17528.027344	-135.986740
17571.093750	-136.021530
17614.160156	-135.809021
17657.226562	-136.066971
17700.292969	-136.183578
17743.359375	-135.193451
17786.425781	-135.018188
17829.492188	-136.007584
17872.558594	-136.241928
17915.625000	-135.752396
17958.691406	-136.114487
18001.757812	-136.444641
18044.824219	-136.519806
18087.890625	-136.595596
18130.957031	-136.544540
18174.023438	-136.833542
18217.089844	-136.855698
18260.156250	-136.709442
18303.222656	-136.956284
18346.289062	-137.039795
18389.355469	-137.087585
18432.421875	-137.116180
18475.488281	-137.158768
18518.554688	-137.115860
18561.621094	-137.008987
18604.687500	-137.331314
18647.753906	-137.508606
18690.820312	-137.578903
18733.886719	-137.751602
18776.953125	-137.832382
18820.019531	-137.901276
18863.085938	-137.960236
18906.152344	-137.954758
18949.218750	-137.714371
18992.285156	-137.621964
19035.351562	-137.551666
19078.417969	-137.666336
19121.484375	-137.252609
19164.550781	-137.023499
19207.617188	-136.634964
19250.683594	-136.072922
19293.750000	-137.122528
19336.816406	-138.152344
19379.882812	-138.719681
19422.949219	-138.927063
19466.015625	-139.028397
19509.082031	-139.166519
19552.148438	-139.231567
19595.214844	-139.320572
19638.281250	-138.957016
19681.347656	-138.313828
19724.414062	-136.680664
19767.480469	-136.323013
19810.546875	-137.622101
19853.613281	-137.824615
19896.679688	-138.754349
19939.746094	-139.239212
19982.812500	-139.181702
20025.878906	-139.532944
20068.945312	-140.235184
20112.011719	-140.567535
20155.078125	-140.389084
20198.144531	-140.799942
20241.210938	-140.605576
20284.277344	-140.649841
20327.343750	-140.425140
20370.410156	-140.078171
20413.476562	-139.094421
20456.542969	-137.998718
20499.609375	-139.152695
20542.675781	-140.703156
20585.742188	-139.778503
20628.808594	-138.194031
20671.875000	-140.211426
20714.941406	-142.125153
20758.007812	-141.231812
20801.074219	-141.203506
20844.140625	-141.950394
20887.207031	-142.152954
20930.273438	-141.456863
20973.339844	-140.967911
21016.406250	-143.745102
21059.472656	-144.474930
21102.539062	-143.743271
21145.605469	-145.962189
21188.671875	-149.569290
21231.738281	-151.989441
21274.804688	-153.570801
21317.871094	-153.677261
