Frequency (Hz)	Level (dB)
10077.539062	-66.611877
10120.605469	-67.077766
10163.671875	-67.752739
10206.738281	-67.747070
10249.804688	-67.527252
10292.871094	-67.596619
10335.937500	-68.057625
10379.003906	-68.362717
10422.070312	-68.471001
10465.136719	-68.585876
10508.203125	-68.589104
10551.269531	-68.992180
10594.335938	-68.999329
10637.402344	-68.158989
10680.468750	-68.216171
10723.535156	-68.269936
10766.601562	-68.284203
10809.667969	-68.371498
10852.734375	-68.322823
10895.800781	-68.746048
10938.867188	-68.529732
10981.933594	-68.141724
11025.000000	-68.382889
11068.066406	-68.799080
11111.132812	-68.847794
11154.199219	-68.846252
11197.265625	-68.482880
11240.332031	-68.347214
11283.398438	-67.601860
11326.464844	-66.489052
11369.531250	-67.346588
11412.597656	-69.126564
11455.664062	-70.127571
11498.730469	-70.121895
11541.796875	-69.732628
11584.863281	-69.346291
11627.929688	-69.089386
11670.996094	-69.126015
11714.062500	-69.723152
11757.128906	-70.238739
11800.195312	-69.594383
11843.261719	-69.027710
11886.328125	-68.868698
11929.394531	-68.764565
11972.460938	-68.358177
12015.527344	-67.648895
12058.593750	-66.902008
12101.660156	-67.161575
12144.726562	-68.213913
12187.792969	-69.620689
12230.859375	-70.145164
12273.925781	-69.876053
12316.992188	-70.087410
12360.058594	-70.826462
12403.125000	-71.172890
12446.191406	-71.511147
12489.257812	-71.366966
12532.324219	-71.275848
12575.390625	-72.039986
12618.457031	-72.643921
12661.523438	-73.006615
12704.589844	-73.157478
12747.656250	-73.208244
12790.722656	-73.462349
12833.789062	-74.029236
12876.855469	-74.692474
12919.921875	-75.259377
12962.988281	-75.168510
13006.054688	-75.130692
13049.121094	-75.136635
13092.187500	-75.444405
13135.253906	-75.995071
13178.320312	-76.504669
13221.386719	-77.089622
13264.453125	-77.799873
13307.519531	-78.233749
13350.585938	-78.293869
13393.652344	-77.932991
13436.718750	-77.811172
13479.785156	-77.596405
13522.851562	-77.715736
13565.917969	-78.178986
13608.984375	-78.560516
13652.050781	-78.975204
13695.117188	-79.391609
13738.183594	-79.592133
13781.250000	-79.448296
13824.316406	-79.400009
13867.382812	-79.807404
13910.449219	-80.457390
13953.515625	-80.817314
13996.582031	-81.220482
14039.648438	-81.649979
14082.714844	-81.692368
14125.781250	-81.849403
14168.847656	-82.016495
14211.914062	-82.296524
14254.980469	-82.579918
14298.046875	-82.548576
14341.113281	-82.676628
14384.179688	-83.015785
14427.246094	-83.102409
14470.312500	-83.238327
14513.378906	-82.837486
14556.445312	-82.162102
14599.511719	-82.312073
14642.578125	-83.376305
14685.644531	-84.320335
14728.710938	-84.587837
14771.777344	-84.583824
14814.843750	-84.734261
14857.910156	-84.868813
14900.976562	-84.849968
14944.042969	-84.988625
14987.109375	-85.354134
15030.175781	-85.672356
15073.242188	-85.703537
15116.308594	-85.496162
15159.375000	-85.960236
15202.441406	-87.427719
15245.507812	-87.794525
15288.574219	-87.664070
15331.640625	-87.780869
15374.707031	-87.835716
15417.773438	-88.101006
15460.839844	-88.668488
15503.906250	-89.120338
15546.972656	-89.373497
15590.039062	-89.788750
15633.105469	-89.880043
15676.171875	-90.179565
15719.238281	-91.445602
15762.304688	-95.667412
15805.371094	-100.874413
15848.437500	-104.167709
15891.503906	-108.069237
15934.570312	-109.239769
15977.636719	-110.331627
16020.703125	-111.533020
16063.769531	-112.087502
16106.835938	-112.505432
16149.902344	-112.968071
16192.968750	-113.122803
16236.035156	-113.231178
16279.101562	-113.808601
16322.167969	-114.821686
16365.234375	-115.738785
16408.300781	-116.571907
16451.367188	-117.888474
16494.433594	-120.380386
