Frequency (Hz)	Level (dB)
10077.539062	-70.216309
10120.605469	-70.909660
10163.671875	-71.368324
10206.738281	-71.748741
10249.804688	-71.805008
10292.871094	-71.349777
10335.937500	-71.059143
10379.003906	-71.459312
10422.070312	-71.565186
10465.136719	-70.832687
10508.203125	-69.597534
10551.269531	-69.299309
10594.335938	-69.298500
10637.402344	-69.747131
10680.468750	-70.711594
10723.535156	-71.559837
10766.601562	-72.368843
10809.667969	-72.832939
10852.734375	-72.808182
10895.800781	-72.092079
10938.867188	-72.550240
10981.933594	-73.161652
11025.000000	-73.089622
11068.066406	-73.059120
11111.132812	-73.613129
11154.199219	-73.993088
11197.265625	-73.267601
11240.332031	-72.648582
11283.398438	-72.298691
11326.464844	-72.308495
11369.531250	-73.076485
11412.597656	-73.794930
11455.664062	-74.573891
11498.730469	-75.141937
11541.796875	-75.504921
11584.863281	-75.872330
11627.929688	-75.942810
11670.996094	-75.710876
11714.062500	-75.972633
11757.128906	-77.211090
11800.195312	-77.501823
11843.261719	-77.734573
11886.328125	-77.351456
11929.394531	-77.007721
11972.460938	-76.260963
12015.527344	-75.387314
12058.593750	-75.067833
12101.660156	-75.859039
12144.726562	-76.906349
12187.792969	-76.834068
12230.859375	-76.757675
12273.925781	-77.236900
12316.992188	-77.843651
12360.058594	-78.145729
12403.125000	-78.006660
12446.191406	-77.793999
12489.257812	-77.722099
12532.324219	-78.098511
12575.390625	-77.229668
12618.457031	-76.682892
12661.523438	-77.255821
12704.589844	-77.475548
12747.656250	-77.519432
12790.722656	-77.928093
12833.789062	-78.243240
12876.855469	-77.297035
12919.921875	-77.284935
12962.988281	-78.027977
13006.054688	-77.790344
13049.121094	-78.473206
13092.187500	-78.581650
13135.253906	-78.932007
13178.320312	-78.315910
13221.386719	-78.012680
13264.453125	-78.650497
13307.519531	-78.979210
13350.585938	-78.316261
13393.652344	-77.906624
13436.718750	-78.862808
13479.785156	-78.936722
13522.851562	-79.002220
13565.917969	-78.802261
13608.984375	-78.689148
13652.050781	-79.156731
13695.117188	-78.849037
13738.183594	-79.930130
13781.250000	-80.655373
13824.316406	-81.348892
13867.382812	-80.959488
13910.449219	-80.707741
13953.515625	-81.686691
13996.582031	-82.069382
14039.648438	-81.843185
14082.714844	-80.778481
14125.781250	-80.758064
14168.847656	-81.078354
14211.914062	-81.447968
14254.980469	-82.258308
14298.046875	-82.391296
14341.113281	-82.620659
14384.179688	-83.037727
14427.246094	-83.467400
14470.312500	-82.601349
14513.378906	-82.208412
14556.445312	-82.245178
14599.511719	-81.728004
14642.578125	-82.895264
14685.644531	-82.734535
14728.710938	-81.909393
14771.777344	-80.725174
14814.843750	-80.327110
14857.910156	-80.681770
14900.976562	-80.765297
14944.042969	-81.465935
14987.109375	-81.947990
15030.175781	-82.846008
15073.242188	-82.832069
15116.308594	-82.663620
15159.375000	-83.487213
15202.441406	-82.922668
15245.507812	-83.300331
15288.574219	-82.794983
15331.640625	-83.327942
15374.707031	-83.798401
15417.773438	-83.334648
15460.839844	-83.069366
15503.906250	-82.731766
15546.972656	-82.467857
15590.039062	-80.853157
15633.105469	-81.357254
15676.171875	-82.186218
15719.238281	-82.577148
15762.304688	-84.190559
15805.371094	-85.197067
15848.437500	-85.787109
15891.503906	-86.825287
15934.570312	-85.676392
15977.636719	-85.273293
16020.703125	-85.482941
16063.769531	-86.282265
16106.835938	-86.696144
16149.902344	-87.036591
16192.968750	-85.531380
16236.035156	-84.788284
16279.101562	-84.177887
16322.167969	-85.477661
16365.234375	-86.444229
16408.300781	-85.677467
16451.367188	-86.987076
16494.433594	-87.337463
16537.500000	-89.261589
16580.566406	-89.095299
16623.632812	-89.020164
16666.699219	-88.458687
16709.765625	-86.564087
16752.832031	-87.763504
16795.898438	-87.782944
16838.964844	-87.744606
16882.031250	-84.858894
16925.097656	-86.425285
16968.164062	-88.302475
17011.230469	-85.496468
17054.296875	-85.883858
17097.363281	-86.179199
17140.429688	-87.101219
17183.496094	-87.659439
17226.562500	-87.227814
