Frequency (Hz)	Level (dB)
10077.539062	-60.749897
10120.605469	-60.805557
10163.671875	-60.010399
10206.738281	-60.164848
10249.804688	-61.343597
10292.871094	-61.942799
10335.937500	-62.052032
10379.003906	-61.669514
10422.070312	-60.949806
10465.136719	-61.128040
10508.203125	-61.469227
10551.269531	-61.053734
10594.335938	-60.436260
10637.402344	-61.233540
10680.468750	-62.419399
10723.535156	-62.222935
10766.601562	-60.185020
10809.667969	-59.607883
10852.734375	-62.069992
10895.800781	-63.495186
10938.867188	-63.997124
10981.933594	-63.755379
11025.000000	-62.678322
11068.066406	-62.592796
11111.132812	-61.955959
11154.199219	-61.118969
11197.265625	-61.500660
11240.332031	-62.379627
11283.398438	-62.485767
11326.464844	-62.365799
11369.531250	-62.102070
11412.597656	-62.547600
11455.664062	-63.259644
11498.730469	-63.325016
11541.796875	-63.133675
11584.863281	-63.265614
11627.929688	-63.101601
11670.996094	-61.989559
11714.062500	-61.688480
11757.128906	-62.125896
11800.195312	-62.275978
11843.261719	-62.621975
11886.328125	-63.172791
11929.394531	-63.467850
11972.460938	-63.726967
12015.527344	-63.704601
12058.593750	-63.489292
12101.660156	-63.284172
12144.726562	-63.825062
12187.792969	-61.838520
12230.859375	-62.743736
12273.925781	-64.771629
12316.992188	-65.073502
12360.058594	-65.339890
12403.125000	-65.063637
12446.191406	-64.062119
12489.257812	-63.915230
12532.324219	-63.692627
12575.390625	-64.142807
12618.457031	-64.880119
12661.523438	-64.482552
12704.589844	-63.435772
12747.656250	-63.867470
12790.722656	-63.390362
12833.789062	-63.449722
12876.855469	-63.445538
12919.921875	-63.969662
12962.988281	-64.238167
13006.054688	-64.212265
13049.121094	-65.038483
13092.187500	-65.164307
13135.253906	-65.123512
13178.320312	-65.250298
13221.386719	-65.479042
13264.453125	-65.628006
13307.519531	-65.680473
13350.585938	-65.466011
13393.652344	-65.112503
13436.718750	-64.751877
13479.785156	-65.540001
13522.851562	-64.951454
13565.917969	-64.790382
13608.984375	-64.658791
13652.050781	-64.155251
13695.117188	-63.939404
13738.183594	-64.713379
13781.250000	-65.219833
13824.316406	-64.015121
13867.382812	-62.686348
13910.449219	-63.195782
13953.515625	-63.946705
13996.582031	-63.904602
14039.648438	-65.468544
14082.714844	-66.347801
14125.781250	-65.995003
14168.847656	-65.422493
14211.914062	-65.167923
14254.980469	-65.120377
14298.046875	-65.020584
14341.113281	-66.406693
14384.179688	-66.564293
14427.246094	-66.358688
14470.312500	-66.365822
14513.378906	-65.823166
14556.445312	-65.183907
14599.511719	-65.697517
14642.578125	-65.297157
14685.644531	-65.957283
14728.710938	-66.978439
14771.777344	-67.651024
14814.843750	-66.832184
14857.910156	-64.990135
14900.976562	-64.713936
14944.042969	-65.701569
14987.109375	-64.902550
15030.175781	-65.818146
15073.242188	-67.396873
15116.308594	-68.745499
15159.375000	-69.315697
15202.441406	-67.777229
15245.507812	-66.811935
15288.574219	-66.434380
15331.640625	-66.037354
15374.707031	-66.074333
15417.773438	-66.900818
15460.839844	-67.537201
15503.906250	-66.891312
15546.972656	-67.629539
15590.039062	-67.515373
15633.105469	-67.006004
15676.171875	-66.878792
15719.238281	-68.302063
15762.304688	-70.272545
15805.371094	-70.463928
15848.437500	-70.297165
15891.503906	-70.630623
15934.570312	-71.180817
15977.636719	-70.977646
16020.703125	-71.205124
16063.769531	-71.576790
16106.835938	-70.409180
16149.902344	-69.880997
16192.968750	-68.897247
16236.035156	-69.170471
16279.101562	-69.395515
16322.167969	-69.707260
16365.234375	-71.263870
16408.300781	-72.647896
16451.367188	-73.033371
16494.433594	-72.236305
16537.500000	-72.856041
16580.566406	-73.892982
16623.632812	-73.458405
16666.699219	-72.578209
16709.765625	-72.351051
16752.832031	-72.932526
16795.898438	-73.778473
16838.964844	-75.426865
16882.031250	-74.848244
16925.097656	-72.787148
16968.164062	-71.555153
17011.230469	-71.912643
17054.296875	-71.570160
17097.363281	-71.035217
17140.429688	-73.796478
17183.496094	-75.475914
17226.562500	-74.912636
17269.628906	-75.353729
17312.695312	-75.962906
17355.761719	-75.379044
17398.828125	-74.030800
17441.894531	-73.745789
17484.960938	-74.264572
17528.027344	-75.637497
17571.093750	-74.685394
17614.160156	-73.778023
17657.226562	-75.097008
17700.292969	-76.216011
17743.359375	-78.083160
17786.425781	-77.685478
17829.492188	-77.915688
17872.558594	-76.742683
17915.625000	-77.792732
17958.691406	-77.882301
18001.757812	-77.331963
18044.824219	-79.109085
18087.890625	-78.581627
18130.957031	-78.305008
18174.023438	-80.330399
18217.089844	-82.525795
18260.156250	-81.319481
18303.222656	-79.607079
18346.289062	-77.678520
18389.355469	-77.759529
